Domain,IP,Status
ns6.synerfy.vn..enbac.com,169.62.159.227,Die
ns7.synerfy.vn..enbac.com,123.30.51.247,Die
ns8.synerfy.vn..enbac.com,210.245.87.125,Die
m.enbac.com,45.124.92.33,200
service.enbac.com,45.124.92.33,403
oto.enbac.com,45.124.92.33,200
www.oto.enbac.com,45.124.92.33,200
www.m.enbac.com,45.124.92.33,200
blog.enbac.com,45.124.92.33,200
