Domain,IP,Status
ns6.synerfy.vn..opencoccoc.com,169.62.159.227,Die
ns7.synerfy.vn..opencoccoc.com,123.30.51.247,Die
ns8.synerfy.vn..opencoccoc.com,210.245.87.125,Die
ccxp.opencoccoc.com,123.30.151.71,400
