Domain,IP,Status
ns6.synerfy.vn..libero.vn,169.62.159.227,Die
ns7.synerfy.vn..libero.vn,123.30.51.247,Die
ns8.synerfy.vn..libero.vn,210.245.87.125,Die
beta.libero.vn,222.255.27.180,503
www.libero.vn,222.255.27.179,503
libero.vn,172.67.161.134,crtsh
