Domain,IP,Status
ns6.synerfy.vn..sohapay.vn,169.62.159.227,Die
ns7.synerfy.vn..sohapay.vn,123.30.51.247,Die
ns8.synerfy.vn..sohapay.vn,210.245.87.125,Die
ws.sohapay.vn,45.124.92.33,503
api.sohapay.vn,45.124.92.33,503
