Domain,IP,Status
ns6.synerfy.vn..puregripper.com,169.62.159.227,Die
ns7.synerfy.vn..puregripper.com,123.30.51.247,Die
ns8.synerfy.vn..puregripper.com,210.245.87.125,Die
njo.puregripper.com,123.30.151.71,waybackarchive
grip.puregripper.com,123.30.151.71,waybackarchive
jk.puregripper.com,123.30.242.13,waybackarchive
puregripper.com,123.30.151.70,crtsh
