Domain,IP,Status
ns6.synerfy.vn..sannhac.vn,169.62.159.227,Die
ns7.synerfy.vn..sannhac.vn,123.30.51.247,Die
ns8.synerfy.vn..sannhac.vn,210.245.87.125,Die
beat.sannhac.vn,222.255.27.106,Die
www.sannhac.vn,222.255.27.154,503
mail.toanhc.sannhac.vn,103.69.194.101,200
