Domain,IP,Status
ns6.synerfy.vn..khoia0.com,169.62.159.227,Die
ns7.synerfy.vn..khoia0.com,123.30.51.247,Die
ns8.synerfy.vn..khoia0.com,210.245.87.125,Die
static.khoia0.com,222.255.27.230,alienvault
mail.khoia0.com,203.162.1.128,rapiddns
