Domain,IP,Status
ns6.synerfy.vn..wepay.vn,169.62.159.227,Die
ns7.synerfy.vn..wepay.vn,123.30.51.247,Die
ns8.synerfy.vn..wepay.vn,210.245.87.125,Die
cdn.wepay.vn,14.225.8.177,Die
monitor.wepay.vn,14.225.8.177,200
m.wepay.vn,14.225.8.177,Die
mc.wepay.vn,14.225.8.177,Die
agents.wepay.vn,14.225.8.177,Die
qtwp.wepay.vn,14.225.8.177,200
soha.wepay.vn,14.225.8.177,200
wepay.vn,103.122.160.66,crtsh
api.wepay.vn,103.122.160.67,waybackarchive
www.wepay.vn,103.122.160.66,waybackarchive
