Domain,IP,Status
ns6.synerfy.vn..kube.vn,169.62.159.227,Die
ns7.synerfy.vn..kube.vn,123.30.51.247,Die
ns8.synerfy.vn..kube.vn,210.245.87.125,Die
gitlab.kube.vn,103.107.181.111,Die
registry.kube.vn,103.107.181.111,Die
jenkin.kube.vn,103.107.181.111,Die
