Domain,IP,Status
ns6.synerfy.vn..rottencycle.com,169.62.159.227,Die
ns7.synerfy.vn..rottencycle.com,123.30.51.247,Die
ns8.synerfy.vn..rottencycle.com,210.245.87.125,Die
ruy.rottencycle.com,14.225.10.2,dnsdumpster
rottencycle.com,123.30.151.70,crtsh
