Domain,IP,Status
ns6.synerfy.vn..kinglive.vn,169.62.159.227,Die
ns7.synerfy.vn..kinglive.vn,123.30.51.247,Die
ns8.synerfy.vn..kinglive.vn,210.245.87.125,Die
api.kinglive.vn,123.30.151.81,200
dev.kinglive.vn,14.225.10.11,503
