Domain,IP,Status
ns6.synerfy.vn..surfcountor.com,169.62.159.227,Die
ns7.synerfy.vn..surfcountor.com,123.30.51.247,Die
ns8.synerfy.vn..surfcountor.com,210.245.87.125,Die
sspapi.surfcountor.com,123.30.151.71,400
surfcountor.com,123.30.151.70,digitorus
sfjs.surfcountor.com,123.30.151.71,alienvault
sfp.surfcountor.com,123.30.151.71,alienvault
cdn.surfcountor.com,123.30.242.13,alienvault
cms.surfcountor.com,123.30.242.13,alienvault
