Domain,IP,Status
ns6.synerfy.vn..enbaccdn.com,169.62.159.227,Die
ns7.synerfy.vn..enbaccdn.com,123.30.51.247,Die
ns8.synerfy.vn..enbaccdn.com,210.245.87.125,Die
enbaccdn.com,222.255.27.184,digitorus
static2.enbaccdn.com,222.255.27.187,digitorus
static10.enbaccdn.com,222.255.27.45,rapiddns
