Domain,IP,Status
ns6.synerfy.vn..suckhoehangngay.vn,169.62.159.227,Die
ns7.synerfy.vn..suckhoehangngay.vn,123.30.51.247,Die
ns8.synerfy.vn..suckhoehangngay.vn,210.245.87.125,Die
update.suckhoehangngay.vn,222.255.27.27,503
tool.suckhoehangngay.vn,222.255.27.27,503
mobile-dev.suckhoehangngay.vn,14.225.10.11,503
beta.suckhoehangngay.vn,222.255.27.27,alienvault
www.suckhoehangngay.vn,14.225.10.42,leakix
