Domain,IP,Status
php5.cnnd.vn,222.255.27.66,401
php6.cnnd.vn,222.255.27.66,401
php7.cnnd.vn,222.255.27.66,401
php9.cnnd.vn,222.255.27.66,401
php11.cnnd.vn,222.255.27.66,401
php12.cnnd.vn,222.255.27.66,401
php13.cnnd.vn,222.255.27.66,401
php14.cnnd.vn,222.255.27.66,401
php15.cnnd.vn,222.255.27.66,401
php16.cnnd.vn,222.255.27.66,401
php17.cnnd.vn,222.255.27.66,200
php18.cnnd.vn,222.255.27.66,401
nc51.cnnd.vn,123.30.151.84,401
nc52.cnnd.vn,123.30.151.84,401
nc54.cnnd.vn,123.30.151.84,401
nc55.cnnd.vn,123.30.151.84,401
nc56.cnnd.vn,123.30.151.84,401
nc57.cnnd.vn,123.30.151.84,401
nc58.cnnd.vn,123.30.151.84,401
nc59.cnnd.vn,123.30.151.84,401
nc61.cnnd.vn,123.30.151.84,401
nc62.cnnd.vn,123.30.151.84,401
nc63.cnnd.vn,123.30.151.84,401
nc64.cnnd.vn,123.30.151.84,401
nc65.cnnd.vn,123.30.151.84,401
nc67.cnnd.vn,123.30.151.84,401
nc69.cnnd.vn,123.30.151.84,401
nc71.cnnd.vn,123.30.151.84,401
nc72.cnnd.vn,123.30.151.84,401
nc73.cnnd.vn,123.30.151.84,401
nc74.cnnd.vn,123.30.151.84,401
nc75.cnnd.vn,123.30.151.84,401
nc76.cnnd.vn,123.30.151.84,401
nc77.cnnd.vn,123.30.151.84,401
nc78.cnnd.vn,123.30.151.84,401
nc79.cnnd.vn,123.30.151.84,401
nc81.cnnd.vn,123.30.151.84,401
nc82.cnnd.vn,123.30.151.84,401
nc83.cnnd.vn,123.30.151.84,401
nc84.cnnd.vn,123.30.151.84,401
nc85.cnnd.vn,123.30.151.84,401
nc86.cnnd.vn,123.30.151.84,401
nc87.cnnd.vn,123.30.151.84,401
nc88.cnnd.vn,123.30.151.84,401
nc89.cnnd.vn,123.30.151.84,401
nc91.cnnd.vn,123.30.151.84,401
nc92.cnnd.vn,123.30.151.84,401
nc93.cnnd.vn,123.30.151.84,401
nc94.cnnd.vn,123.30.151.84,401
nc95.cnnd.vn,123.30.151.84,401
nc96.cnnd.vn,123.30.151.84,200
nc98.cnnd.vn,123.30.151.84,200
nc99.cnnd.vn,123.30.151.84,200
vpnw.cnnd.vn,192.168.6.203,Die
vpnm.cnnd.vn,192.168.6.203,Die
imscovid19.cnnd.vn,123.30.151.84,200
imsgd.cnnd.vn,123.30.151.84,200
cdata.cnnd.vn,192.168.6.203,Die
cl1.cnnd.vn,123.30.151.118,200
cl2.cnnd.vn,123.30.151.118,200
cl3.cnnd.vn,123.30.151.118,200
cl4.cnnd.vn,123.30.151.118,200
cl5.cnnd.vn,123.30.151.118,200
cl6.cnnd.vn,123.30.151.118,200
cl7.cnnd.vn,123.30.151.118,200
cl8.cnnd.vn,123.30.151.118,200
cl9.cnnd.vn,123.30.151.118,200
cl11.cnnd.vn,123.30.151.118,503
cl12.cnnd.vn,123.30.151.118,503
cl13.cnnd.vn,123.30.151.118,503
cl14.cnnd.vn,123.30.151.118,Die
cl15.cnnd.vn,123.30.151.118,503
cl16.cnnd.vn,123.30.151.118,503
cl17.cnnd.vn,123.30.151.118,503
