Domain,IP,Status
ns6.synerfy.vn..pegatv.vn,169.62.159.227,Die
ns7.synerfy.vn..pegatv.vn,123.30.51.247,Die
ns8.synerfy.vn..pegatv.vn,210.245.87.125,Die
api.pegatv.vn,222.255.27.38,503
admin.pegatv.vn,222.255.27.38,200
