Domain,IP,Status
ns6.synerfy.vn..welax.vn,169.62.159.227,Die
ns7.synerfy.vn..welax.vn,123.30.51.247,Die
ns8.synerfy.vn..welax.vn,210.245.87.125,Die
api.welax.vn,222.255.27.27,200
