Domain,IP,Status
ns6.synerfy.vn..thstvv.com,169.62.159.227,Die
ns7.synerfy.vn..thstvv.com,123.30.51.247,Die
ns8.synerfy.vn..thstvv.com,210.245.87.125,Die
thstvv.com,14.225.10.5,crtsh
tit.thstvv.com,14.225.10.11,alienvault
cgim.thstvv.com,14.225.10.11,alienvault
hg.thstvv.com,123.30.242.10,alienvault
occi.thstvv.com,123.30.151.71,alienvault
