Domain,IP,Status
ns6.synerfy.vn..tanminhchu.vn,169.62.159.227,Die
ns7.synerfy.vn..tanminhchu.vn,123.30.51.247,Die
ns8.synerfy.vn..tanminhchu.vn,210.245.87.125,Die
www.tanminhchu.vn,172.67.206.130,leakix
tanminhchu.vn,104.21.69.80,crtsh
