Domain,IP,Status
cc11e.drive.bfcplatform.vn,14.225.10.54,alienvault
ed2e0c3-cwp.prebuilt-app.bfcplatform.vn,103.69.193.48,alienvault
1dd924d-cwp.prebuilt-app.bfcplatform.vn,14.225.44.253,alienvault
f893c90-cwp.prebuilt-app.bfcplatform.vn,14.225.44.102,alienvault
5669f03-magento.prebuilt-app.bfcplatform.vn,103.107.183.47,dnsdumpster
3b17ed9-nextcloud.prebuilt-app.bfcplatform.vn,103.148.57.8,crtsh
bc6625a-cwp.prebuilt-app.bfcplatform.vn,14.225.36.242,crtsh
c5951ac-cwp.prebuilt-app.bfcplatform.vn,45.124.95.142,crtsh
elearningvccorp.lms.bfcplatform.vn,103.109.43.45,alienvault
cbc89b6-cwp.prebuilt-app.bfcplatform.vn,103.107.182.206,alienvault
9758bc1-magento.prebuilt-app.bfcplatform.vn,103.107.183.243,dnsdumpster
e736816-openvpn.prebuilt-app.bfcplatform.vn,45.124.95.54,crtsh
d1c4a71-cwp.prebuilt-app.bfcplatform.vn,103.56.157.31,crtsh
77cb4c1-openvpn.prebuilt-app.bfcplatform.vn,103.107.183.211,crtsh
moodle-vp-s3.hn.ss.bfcplatform.vn,103.107.180.241,rapiddns
3154b86-gitlab.prebuilt-app.bfcplatform.vn,103.69.193.154,waybackarchive
9b736a0-openvpn.prebuilt-app.bfcplatform.vn,103.153.75.113,rapiddns
e483a55-openvpn.prebuilt-app.bfcplatform.vn,103.56.158.171,rapiddns
7f27a17-sentry.prebuilt-app.bfcplatform.vn,45.124.95.185,dnsdumpster
image2.hn.ss.bfcplatform.vn,103.107.180.241,rapiddns
28802.drive.bfcplatform.vn,14.225.10.54,waybackarchive
89cc655-cwp.prebuilt-app.bfcplatform.vn,103.107.183.123,alienvault
6451770-nextcloud.prebuilt-app.bfcplatform.vn,103.56.157.30,alienvault
4d3d1fb-openvpn.prebuilt-app.bfcplatform.vn,103.107.183.39,crtsh
