Domain,IP,Status
www1.socvui.com,222.255.27.104,rapiddns
static.socvui.com,222.255.27.106,waybackarchive
blog.socvui.com,222.255.27.104,waybackarchive
game.socvui.com,103.69.192.88,alienvault
www.socvui.com,103.69.192.88,alienvault
www3.socvui.com,222.255.27.104,waybackarchive
